categoryName,createdOn,id,name,price,location.locationDescription,location.locationLatitude,location.locationLongitude,clean_name,final_city,url
For Sale - House,2024-08-05T02:37:32,166F14E0-F418-0651-174E-26A60EBDABA7,"3 ana House on sale in Budhanilkantha, 14ft Road",20000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,3-ana-House-on-sale-in-Budhanilkantha-14ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-14ft-Road-in-Kathmandu/166F14E0-F418-0651-174E-26A60EBDABA7
For Sale - House,2024-08-05T03:38:39,18E66D0D-B7E0-637D-4CCD-E6C3B642ABB3,for sale house 5 aana bhanimandal,55000000,"Sansari Mata Marg, धोबीघाट, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल",27.669985,85.306931,for-sale-house-5-aana-bhanimandal,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-5-aana-bhanimandal-in-Nepal/18E66D0D-B7E0-637D-4CCD-E6C3B642ABB3
For Sale - House,2024-08-05T03:33:41,7CC8F39F-2A7A-AA03-EC9A-0C33710E959B,for sale house 5 aana bhanimandal,55000000,"Bhanimandal Sadak, Rabi Sharma, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल",27.671377,85.307693,for-sale-house-5-aana-bhanimandal,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-5-aana-bhanimandal-in-Nepal/7CC8F39F-2A7A-AA03-EC9A-0C33710E959B
For Sale - House,2024-08-05T03:33:03,C3CD01CB-E144-5BF1-D13A-2FA364194E69,house for sale maligaun naxsal,35000000,"नक्साल भगवती मार्ग, कमलपोखरी, नारायण चौर, Kathmandu-01, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.712496,85.331436,house-for-sale-maligaun-naxsal,Nepal,https://hamrobazaar.com/for-sale-house/house-for-sale-maligaun-naxsal-in-Nepal/C3CD01CB-E144-5BF1-D13A-2FA364194E69
For Sale - House,2024-08-05T03:30:57,ED115B72-69CC-E120-56A9-AFE6DB7FA55E,house for sale,49700000,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.651501,85.3172,house-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/house-for-sale-in-Nepal/ED115B72-69CC-E120-56A9-AFE6DB7FA55E
For Sale - House,2024-08-05T03:03:06,E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2,"3 ana House on sale in Budhanilkantha, Chunikhel",15000000,"Chunikhel (Budhanilkantha), Kathmandu",27.756901,85.373001,3-ana-House-on-sale-in-Budhanilkantha-Chunikhel,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-Chunikhel-in-Kathmandu/E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2
For Sale - House,2024-08-05T02:57:55,A03E05D3-67D3-368C-F71D-EBB649CDB501,House on sell ,10000000,"महानकल रोड, Pani Tanki, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44602, नेपाल",27.723135,85.355614,House-on-sell-,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sell-in-Nepal/A03E05D3-67D3-368C-F71D-EBB649CDB501
For Sale - House,2024-08-05T02:48:43,A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB,House on sale at Lokanthali 📞9847939488,23500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",27.670889,85.358177,House-on-sale-at-Lokanthali-📞9847939488,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sale-at-Lokanthali-📞9847939488-in-Nepal/A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB
For Sale - House,2024-08-05T02:42:26,C53B51D3-9B88-3D39-927A-FF7D12D6100A,House sale,9500000,"Godawari - Bisankhunarayan Road, Bisankhunarayan, Godawari-02, Godawari, ललितपुर, बाग्मती प्रदेश, 44709, नेपाल",27.6091,85.371803,House-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-sale-in-Nepal/C53B51D3-9B88-3D39-927A-FF7D12D6100A
For Sale - House,2024-08-05T02:37:32,166F14E0-F418-0651-174E-26A60EBDABA7,"3 ana House on sale in Budhanilkantha, 14ft Road",20000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,3-ana-House-on-sale-in-Budhanilkantha-14ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-14ft-Road-in-Kathmandu/166F14E0-F418-0651-174E-26A60EBDABA7
For Sale - House,2024-08-05T01:57:00,A8213925-1BD3-1763-F781-80CC8B5E9ADE,"4 ana House on sale in Budhanilkantha, 24ft Road",25000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-24ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-24ft-Road-in-Kathmandu/A8213925-1BD3-1763-F781-80CC8B5E9ADE
For Sale - House,2024-08-05T03:33:41,7CC8F39F-2A7A-AA03-EC9A-0C33710E959B,for sale house 5 aana bhanimandal,55000000,"Bhanimandal Sadak, Rabi Sharma, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल",27.671377,85.307693,for-sale-house-5-aana-bhanimandal,Nepal,https://hamrobazaar.com/for-sale-house/for-sale-house-5-aana-bhanimandal-in-Nepal/7CC8F39F-2A7A-AA03-EC9A-0C33710E959B
For Sale - House,2024-08-05T03:33:03,C3CD01CB-E144-5BF1-D13A-2FA364194E69,house for sale maligaun naxsal,35000000,"नक्साल भगवती मार्ग, कमलपोखरी, नारायण चौर, Kathmandu-01, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.712496,85.331436,house-for-sale-maligaun-naxsal,Nepal,https://hamrobazaar.com/for-sale-house/house-for-sale-maligaun-naxsal-in-Nepal/C3CD01CB-E144-5BF1-D13A-2FA364194E69
For Sale - House,2024-08-05T03:30:57,ED115B72-69CC-E120-56A9-AFE6DB7FA55E,house for sale,49700000,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.651501,85.3172,house-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/house-for-sale-in-Nepal/ED115B72-69CC-E120-56A9-AFE6DB7FA55E
For Sale - House,2024-08-05T03:03:06,E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2,"3 ana House on sale in Budhanilkantha, Chunikhel",15000000,"Chunikhel (Budhanilkantha), Kathmandu",27.756901,85.373001,3-ana-House-on-sale-in-Budhanilkantha-Chunikhel,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-Chunikhel-in-Kathmandu/E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2
For Sale - House,2024-08-05T02:57:55,A03E05D3-67D3-368C-F71D-EBB649CDB501,House on sell ,10000000,"महानकल रोड, Pani Tanki, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44602, नेपाल",27.723135,85.355614,House-on-sell-,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sell-in-Nepal/A03E05D3-67D3-368C-F71D-EBB649CDB501
For Sale - House,2024-08-05T02:48:43,A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB,House on sale at Lokanthali 📞9847939488,23500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",27.670889,85.358177,House-on-sale-at-Lokanthali-📞9847939488,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sale-at-Lokanthali-📞9847939488-in-Nepal/A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB
For Sale - House,2024-08-05T02:42:26,C53B51D3-9B88-3D39-927A-FF7D12D6100A,House sale,9500000,"Godawari - Bisankhunarayan Road, Bisankhunarayan, Godawari-02, Godawari, ललितपुर, बाग्मती प्रदेश, 44709, नेपाल",27.6091,85.371803,House-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-sale-in-Nepal/C53B51D3-9B88-3D39-927A-FF7D12D6100A
For Sale - House,2024-08-05T02:37:32,166F14E0-F418-0651-174E-26A60EBDABA7,"3 ana House on sale in Budhanilkantha, 14ft Road",20000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,3-ana-House-on-sale-in-Budhanilkantha-14ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-14ft-Road-in-Kathmandu/166F14E0-F418-0651-174E-26A60EBDABA7
For Sale - House,2024-08-05T01:57:00,A8213925-1BD3-1763-F781-80CC8B5E9ADE,"4 ana House on sale in Budhanilkantha, 24ft Road",25000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-24ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-24ft-Road-in-Kathmandu/A8213925-1BD3-1763-F781-80CC8B5E9ADE
For Sale - House,2024-08-05T01:51:11,EFAAF7A6-1460-FF15-FA85-B92A53F479B3,"4 ana House on sale in Budhanilkantha, 13ft Road",32000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-13ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-13ft-Road-in-Kathmandu/EFAAF7A6-1460-FF15-FA85-B92A53F479B3
For Sale - House,2024-08-05T03:33:03,C3CD01CB-E144-5BF1-D13A-2FA364194E69,house for sale maligaun naxsal,35000000,"नक्साल भगवती मार्ग, कमलपोखरी, नारायण चौर, Kathmandu-01, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00975, नेपाल",27.712496,85.331436,house-for-sale-maligaun-naxsal,Nepal,https://hamrobazaar.com/for-sale-house/house-for-sale-maligaun-naxsal-in-Nepal/C3CD01CB-E144-5BF1-D13A-2FA364194E69
For Sale - House,2024-08-05T03:30:57,ED115B72-69CC-E120-56A9-AFE6DB7FA55E,house for sale,49700000,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.651501,85.3172,house-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/house-for-sale-in-Nepal/ED115B72-69CC-E120-56A9-AFE6DB7FA55E
For Sale - House,2024-08-05T03:03:06,E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2,"3 ana House on sale in Budhanilkantha, Chunikhel",15000000,"Chunikhel (Budhanilkantha), Kathmandu",27.756901,85.373001,3-ana-House-on-sale-in-Budhanilkantha-Chunikhel,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-Chunikhel-in-Kathmandu/E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2
For Sale - House,2024-08-05T02:57:55,A03E05D3-67D3-368C-F71D-EBB649CDB501,House on sell ,10000000,"महानकल रोड, Pani Tanki, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44602, नेपाल",27.723135,85.355614,House-on-sell-,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sell-in-Nepal/A03E05D3-67D3-368C-F71D-EBB649CDB501
For Sale - House,2024-08-05T02:48:43,A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB,House on sale at Lokanthali 📞9847939488,23500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",27.670889,85.358177,House-on-sale-at-Lokanthali-📞9847939488,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sale-at-Lokanthali-📞9847939488-in-Nepal/A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB
For Sale - House,2024-08-05T02:42:26,C53B51D3-9B88-3D39-927A-FF7D12D6100A,House sale,9500000,"Godawari - Bisankhunarayan Road, Bisankhunarayan, Godawari-02, Godawari, ललितपुर, बाग्मती प्रदेश, 44709, नेपाल",27.6091,85.371803,House-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-sale-in-Nepal/C53B51D3-9B88-3D39-927A-FF7D12D6100A
For Sale - House,2024-08-05T02:37:32,166F14E0-F418-0651-174E-26A60EBDABA7,"3 ana House on sale in Budhanilkantha, 14ft Road",20000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,3-ana-House-on-sale-in-Budhanilkantha-14ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-14ft-Road-in-Kathmandu/166F14E0-F418-0651-174E-26A60EBDABA7
For Sale - House,2024-08-05T01:57:00,A8213925-1BD3-1763-F781-80CC8B5E9ADE,"4 ana House on sale in Budhanilkantha, 24ft Road",25000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-24ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-24ft-Road-in-Kathmandu/A8213925-1BD3-1763-F781-80CC8B5E9ADE
For Sale - House,2024-08-05T01:51:11,EFAAF7A6-1460-FF15-FA85-B92A53F479B3,"4 ana House on sale in Budhanilkantha, 13ft Road",32000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-13ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-13ft-Road-in-Kathmandu/EFAAF7A6-1460-FF15-FA85-B92A53F479B3
For Sale - House,2024-08-05T01:39:25,8362CEE0-35B6-A5BB-5FF0-52D7CB7AB7A6,"4 ana House on sale in Budhanilkantha Height, 13ft",22000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-Height-13ft,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-Height-13ft-in-Kathmandu/8362CEE0-35B6-A5BB-5FF0-52D7CB7AB7A6
For Sale - House,2024-08-05T03:30:57,ED115B72-69CC-E120-56A9-AFE6DB7FA55E,house for sale,49700000,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.651501,85.3172,house-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/house-for-sale-in-Nepal/ED115B72-69CC-E120-56A9-AFE6DB7FA55E
For Sale - House,2024-08-05T03:03:06,E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2,"3 ana House on sale in Budhanilkantha, Chunikhel",15000000,"Chunikhel (Budhanilkantha), Kathmandu",27.756901,85.373001,3-ana-House-on-sale-in-Budhanilkantha-Chunikhel,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-Chunikhel-in-Kathmandu/E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2
For Sale - House,2024-08-05T02:57:55,A03E05D3-67D3-368C-F71D-EBB649CDB501,House on sell ,10000000,"महानकल रोड, Pani Tanki, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44602, नेपाल",27.723135,85.355614,House-on-sell-,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sell-in-Nepal/A03E05D3-67D3-368C-F71D-EBB649CDB501
For Sale - House,2024-08-05T02:48:43,A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB,House on sale at Lokanthali 📞9847939488,23500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",27.670889,85.358177,House-on-sale-at-Lokanthali-📞9847939488,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sale-at-Lokanthali-📞9847939488-in-Nepal/A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB
For Sale - House,2024-08-05T02:42:26,C53B51D3-9B88-3D39-927A-FF7D12D6100A,House sale,9500000,"Godawari - Bisankhunarayan Road, Bisankhunarayan, Godawari-02, Godawari, ललितपुर, बाग्मती प्रदेश, 44709, नेपाल",27.6091,85.371803,House-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-sale-in-Nepal/C53B51D3-9B88-3D39-927A-FF7D12D6100A
For Sale - House,2024-08-05T02:37:32,166F14E0-F418-0651-174E-26A60EBDABA7,"3 ana House on sale in Budhanilkantha, 14ft Road",20000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,3-ana-House-on-sale-in-Budhanilkantha-14ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-14ft-Road-in-Kathmandu/166F14E0-F418-0651-174E-26A60EBDABA7
For Sale - House,2024-08-05T01:57:00,A8213925-1BD3-1763-F781-80CC8B5E9ADE,"4 ana House on sale in Budhanilkantha, 24ft Road",25000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-24ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-24ft-Road-in-Kathmandu/A8213925-1BD3-1763-F781-80CC8B5E9ADE
For Sale - House,2024-08-05T01:51:11,EFAAF7A6-1460-FF15-FA85-B92A53F479B3,"4 ana House on sale in Budhanilkantha, 13ft Road",32000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-13ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-13ft-Road-in-Kathmandu/EFAAF7A6-1460-FF15-FA85-B92A53F479B3
For Sale - House,2024-08-05T01:39:25,8362CEE0-35B6-A5BB-5FF0-52D7CB7AB7A6,"4 ana House on sale in Budhanilkantha Height, 13ft",22000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-Height-13ft,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-Height-13ft-in-Kathmandu/8362CEE0-35B6-A5BB-5FF0-52D7CB7AB7A6
For Sale - House,2024-08-04T21:54:29,BFA219A2-85A2-2936-3D20-5926DB29ADF8,सुन्दर घर बिक्रीमा house for sale,49900000,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.651501,85.3172,सुन्दर-घर-बिक्रीमा-house-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/सुन्दर-घर-बिक्रीमा-house-for-sale-in-Nepal/BFA219A2-85A2-2936-3D20-5926DB29ADF8
For Sale - House,2024-08-05T03:03:06,E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2,"3 ana House on sale in Budhanilkantha, Chunikhel",15000000,"Chunikhel (Budhanilkantha), Kathmandu",27.756901,85.373001,3-ana-House-on-sale-in-Budhanilkantha-Chunikhel,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-Chunikhel-in-Kathmandu/E4696DAA-7ED6-5C27-C64F-9D3B7685FBB2
For Sale - House,2024-08-05T02:57:55,A03E05D3-67D3-368C-F71D-EBB649CDB501,House on sell ,10000000,"महानकल रोड, Pani Tanki, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44602, नेपाल",27.723135,85.355614,House-on-sell-,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sell-in-Nepal/A03E05D3-67D3-368C-F71D-EBB649CDB501
For Sale - House,2024-08-05T02:48:43,A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB,House on sale at Lokanthali 📞9847939488,23500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",27.670889,85.358177,House-on-sale-at-Lokanthali-📞9847939488,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sale-at-Lokanthali-📞9847939488-in-Nepal/A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB
For Sale - House,2024-08-05T02:42:26,C53B51D3-9B88-3D39-927A-FF7D12D6100A,House sale,9500000,"Godawari - Bisankhunarayan Road, Bisankhunarayan, Godawari-02, Godawari, ललितपुर, बाग्मती प्रदेश, 44709, नेपाल",27.6091,85.371803,House-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-sale-in-Nepal/C53B51D3-9B88-3D39-927A-FF7D12D6100A
For Sale - House,2024-08-05T02:37:32,166F14E0-F418-0651-174E-26A60EBDABA7,"3 ana House on sale in Budhanilkantha, 14ft Road",20000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,3-ana-House-on-sale-in-Budhanilkantha-14ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-14ft-Road-in-Kathmandu/166F14E0-F418-0651-174E-26A60EBDABA7
For Sale - House,2024-08-05T01:57:00,A8213925-1BD3-1763-F781-80CC8B5E9ADE,"4 ana House on sale in Budhanilkantha, 24ft Road",25000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-24ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-24ft-Road-in-Kathmandu/A8213925-1BD3-1763-F781-80CC8B5E9ADE
For Sale - House,2024-08-05T01:51:11,EFAAF7A6-1460-FF15-FA85-B92A53F479B3,"4 ana House on sale in Budhanilkantha, 13ft Road",32000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-13ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-13ft-Road-in-Kathmandu/EFAAF7A6-1460-FF15-FA85-B92A53F479B3
For Sale - House,2024-08-05T01:39:25,8362CEE0-35B6-A5BB-5FF0-52D7CB7AB7A6,"4 ana House on sale in Budhanilkantha Height, 13ft",22000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-Height-13ft,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-Height-13ft-in-Kathmandu/8362CEE0-35B6-A5BB-5FF0-52D7CB7AB7A6
For Sale - House,2024-08-04T21:54:29,BFA219A2-85A2-2936-3D20-5926DB29ADF8,सुन्दर घर बिक्रीमा house for sale,49900000,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल",27.651501,85.3172,सुन्दर-घर-बिक्रीमा-house-for-sale,Nepal,https://hamrobazaar.com/for-sale-house/सुन्दर-घर-बिक्रीमा-house-for-sale-in-Nepal/BFA219A2-85A2-2936-3D20-5926DB29ADF8
For Sale - House,2024-08-04T18:49:17,0637F207-6B2A-C4B0-D4D8-F2365A4A2A2A,House On Sale Or Rental Nearby Sano Bharang Ktm,52500000,"Sano Bharyang, Nagarjun, Nagarjun Municipality, Kathmandu",0.0,0.0,House-On-Sale-Or-Rental-Nearby-Sano-Bharang-Ktm,Kathmandu,https://hamrobazaar.com/for-sale-house/House-On-Sale-Or-Rental-Nearby-Sano-Bharang-Ktm-in-Kathmandu/0637F207-6B2A-C4B0-D4D8-F2365A4A2A2A
For Sale - House,2024-08-05T02:57:55,A03E05D3-67D3-368C-F71D-EBB649CDB501,House on sell ,10000000,"महानकल रोड, Pani Tanki, बौद्ध, Kathmandu-06, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44602, नेपाल",27.723135,85.355614,House-on-sell-,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sell-in-Nepal/A03E05D3-67D3-368C-F71D-EBB649CDB501
For Sale - House,2024-08-05T02:48:43,A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB,House on sale at Lokanthali 📞9847939488,23500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",27.670889,85.358177,House-on-sale-at-Lokanthali-📞9847939488,Nepal,https://hamrobazaar.com/for-sale-house/House-on-sale-at-Lokanthali-📞9847939488-in-Nepal/A05C03A5-A6B5-A83D-DDC6-01586CAF7DFB
For Sale - House,2024-08-05T02:42:26,C53B51D3-9B88-3D39-927A-FF7D12D6100A,House sale,9500000,"Godawari - Bisankhunarayan Road, Bisankhunarayan, Godawari-02, Godawari, ललितपुर, बाग्मती प्रदेश, 44709, नेपाल",27.6091,85.371803,House-sale,Nepal,https://hamrobazaar.com/for-sale-house/House-sale-in-Nepal/C53B51D3-9B88-3D39-927A-FF7D12D6100A
For Sale - House,2024-08-05T02:37:32,166F14E0-F418-0651-174E-26A60EBDABA7,"3 ana House on sale in Budhanilkantha, 14ft Road",20000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,3-ana-House-on-sale-in-Budhanilkantha-14ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/3-ana-House-on-sale-in-Budhanilkantha-14ft-Road-in-Kathmandu/166F14E0-F418-0651-174E-26A60EBDABA7
For Sale - House,2024-08-05T01:57:00,A8213925-1BD3-1763-F781-80CC8B5E9ADE,"4 ana House on sale in Budhanilkantha, 24ft Road",25000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-24ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-24ft-Road-in-Kathmandu/A8213925-1BD3-1763-F781-80CC8B5E9ADE
For Sale - House,2024-08-05T01:51:11,EFAAF7A6-1460-FF15-FA85-B92A53F479B3,"4 ana House on sale in Budhanilkantha, 13ft Road",32000000,"budanilkantha, Budhanilkantha, Kathmandu",27.7654,85.365303,4-ana-House-on-sale-in-Budhanilkantha-13ft-Road,Kathmandu,https://hamrobazaar.com/for-sale-house/4-ana-House-on-sale-in-Budhanilkantha-13ft-Road-in-Kathmandu/EFAAF7A6-1460-FF15-FA85-B92A53F479B3
