,categoryName,createdOn,id,name,price,location.locationDescription,location.locationLatitude,location.locationLongitude
840,For Sale - House,2024-08-05T07:07:11,D45E1E6F-F2F0-48D5-8247-F465A831710E,"Brand New House On Sale at Kapan, Police Station",36000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
841,For Sale - House,2024-08-05T07:01:24,B2659A19-68F0-3F7B-F134-09A5F4CE9E0A,"House For Sale at Baluwakhani, Kapan",27000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
842,For Sale - House,2024-08-05T06:59:18,77ACF3C7-7168-0959-152C-F432471BFE27,"New House For Sale at Kapan, Gurung Tol",31000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736155,85.358727
843,For Sale - House,2024-08-05T06:57:27,B6533307-4599-8695-E667-932436369BDA,"Brand New House On Sale at Kapan, Police Station",27500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735598,85.359436
844,For Sale - House,2024-08-05T06:55:02,38E48E11-BAA7-6BBC-BE38-3D221C0A78F5,"House For Sale at Kapan, Paiyatar",19000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736191,85.359047
845,For Sale - House,2024-08-05T06:52:41,BEA6E5E6-9683-2D88-0B52-76F693920F60,Semi Commercial House For Sale at Kapan,16000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735943,85.358833
846,For Sale - House,2024-08-05T06:50:42,AEB00511-A7FE-8606-3D52-C319E608C28D,"New House On Sale at Baluwakhani, Kapan",27000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
847,For Sale - House,2024-08-05T06:46:53,8B097A76-579C-3E0C-03D5-60C8B85A2E18,"House On Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
848,For Sale - House,2024-08-05T06:45:25,AB6567B7-6C28-5217-EC02-B45A4267730C,"House For Sale at Kharibot, Kapan",17000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
849,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
850,For Sale - House,2024-08-05T07:01:24,B2659A19-68F0-3F7B-F134-09A5F4CE9E0A,"House For Sale at Baluwakhani, Kapan",27000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
851,For Sale - House,2024-08-05T06:59:18,77ACF3C7-7168-0959-152C-F432471BFE27,"New House For Sale at Kapan, Gurung Tol",31000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736155,85.358727
852,For Sale - House,2024-08-05T06:57:27,B6533307-4599-8695-E667-932436369BDA,"Brand New House On Sale at Kapan, Police Station",27500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735598,85.359436
853,For Sale - House,2024-08-05T06:55:02,38E48E11-BAA7-6BBC-BE38-3D221C0A78F5,"House For Sale at Kapan, Paiyatar",19000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736191,85.359047
854,For Sale - House,2024-08-05T06:52:41,BEA6E5E6-9683-2D88-0B52-76F693920F60,Semi Commercial House For Sale at Kapan,16000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735943,85.358833
855,For Sale - House,2024-08-05T06:50:42,AEB00511-A7FE-8606-3D52-C319E608C28D,"New House On Sale at Baluwakhani, Kapan",27000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
856,For Sale - House,2024-08-05T06:46:53,8B097A76-579C-3E0C-03D5-60C8B85A2E18,"House On Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
857,For Sale - House,2024-08-05T06:45:25,AB6567B7-6C28-5217-EC02-B45A4267730C,"House For Sale at Kharibot, Kapan",17000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
858,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
859,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
860,For Sale - House,2024-08-05T06:59:18,77ACF3C7-7168-0959-152C-F432471BFE27,"New House For Sale at Kapan, Gurung Tol",31000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736155,85.358727
861,For Sale - House,2024-08-05T06:57:27,B6533307-4599-8695-E667-932436369BDA,"Brand New House On Sale at Kapan, Police Station",27500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735598,85.359436
862,For Sale - House,2024-08-05T06:55:02,38E48E11-BAA7-6BBC-BE38-3D221C0A78F5,"House For Sale at Kapan, Paiyatar",19000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736191,85.359047
863,For Sale - House,2024-08-05T06:52:41,BEA6E5E6-9683-2D88-0B52-76F693920F60,Semi Commercial House For Sale at Kapan,16000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735943,85.358833
864,For Sale - House,2024-08-05T06:50:42,AEB00511-A7FE-8606-3D52-C319E608C28D,"New House On Sale at Baluwakhani, Kapan",27000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
865,For Sale - House,2024-08-05T06:46:53,8B097A76-579C-3E0C-03D5-60C8B85A2E18,"House On Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
866,For Sale - House,2024-08-05T06:45:25,AB6567B7-6C28-5217-EC02-B45A4267730C,"House For Sale at Kharibot, Kapan",17000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
867,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
868,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
869,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
870,For Sale - House,2024-08-05T06:57:27,B6533307-4599-8695-E667-932436369BDA,"Brand New House On Sale at Kapan, Police Station",27500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735598,85.359436
871,For Sale - House,2024-08-05T06:55:02,38E48E11-BAA7-6BBC-BE38-3D221C0A78F5,"House For Sale at Kapan, Paiyatar",19000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736191,85.359047
872,For Sale - House,2024-08-05T06:52:41,BEA6E5E6-9683-2D88-0B52-76F693920F60,Semi Commercial House For Sale at Kapan,16000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735943,85.358833
873,For Sale - House,2024-08-05T06:50:42,AEB00511-A7FE-8606-3D52-C319E608C28D,"New House On Sale at Baluwakhani, Kapan",27000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
874,For Sale - House,2024-08-05T06:46:53,8B097A76-579C-3E0C-03D5-60C8B85A2E18,"House On Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
875,For Sale - House,2024-08-05T06:45:25,AB6567B7-6C28-5217-EC02-B45A4267730C,"House For Sale at Kharibot, Kapan",17000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
876,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
877,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
878,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
879,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
880,For Sale - House,2024-08-05T06:55:02,38E48E11-BAA7-6BBC-BE38-3D221C0A78F5,"House For Sale at Kapan, Paiyatar",19000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736191,85.359047
881,For Sale - House,2024-08-05T06:52:41,BEA6E5E6-9683-2D88-0B52-76F693920F60,Semi Commercial House For Sale at Kapan,16000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735943,85.358833
882,For Sale - House,2024-08-05T06:50:42,AEB00511-A7FE-8606-3D52-C319E608C28D,"New House On Sale at Baluwakhani, Kapan",27000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
883,For Sale - House,2024-08-05T06:46:53,8B097A76-579C-3E0C-03D5-60C8B85A2E18,"House On Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
884,For Sale - House,2024-08-05T06:45:25,AB6567B7-6C28-5217-EC02-B45A4267730C,"House For Sale at Kharibot, Kapan",17000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
885,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
886,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
887,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
888,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
889,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
890,For Sale - House,2024-08-05T06:52:41,BEA6E5E6-9683-2D88-0B52-76F693920F60,Semi Commercial House For Sale at Kapan,16000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.735943,85.358833
891,For Sale - House,2024-08-05T06:50:42,AEB00511-A7FE-8606-3D52-C319E608C28D,"New House On Sale at Baluwakhani, Kapan",27000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
892,For Sale - House,2024-08-05T06:46:53,8B097A76-579C-3E0C-03D5-60C8B85A2E18,"House On Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
893,For Sale - House,2024-08-05T06:45:25,AB6567B7-6C28-5217-EC02-B45A4267730C,"House For Sale at Kharibot, Kapan",17000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
894,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
895,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
896,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
897,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
898,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
899,For Sale - House,2024-08-05T06:29:09,92F34E01-2362-901C-3738-683DE86CD44E,Semi Commercial Building On Sale at Baluwakhani,45000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
900,For Sale - House,2024-08-05T06:50:42,AEB00511-A7FE-8606-3D52-C319E608C28D,"New House On Sale at Baluwakhani, Kapan",27000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
901,For Sale - House,2024-08-05T06:46:53,8B097A76-579C-3E0C-03D5-60C8B85A2E18,"House On Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
902,For Sale - House,2024-08-05T06:45:25,AB6567B7-6C28-5217-EC02-B45A4267730C,"House For Sale at Kharibot, Kapan",17000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
903,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
904,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
905,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
906,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
907,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
908,For Sale - House,2024-08-05T06:29:09,92F34E01-2362-901C-3738-683DE86CD44E,Semi Commercial Building On Sale at Baluwakhani,45000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
909,For Sale - House,2024-08-05T06:27:19,108F00A5-9F8C-5078-AADE-4D2796AFA3F0,"House On Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
910,For Sale - House,2024-08-05T06:46:53,8B097A76-579C-3E0C-03D5-60C8B85A2E18,"House On Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
911,For Sale - House,2024-08-05T06:45:25,AB6567B7-6C28-5217-EC02-B45A4267730C,"House For Sale at Kharibot, Kapan",17000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
912,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
913,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
914,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
915,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
916,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
917,For Sale - House,2024-08-05T06:29:09,92F34E01-2362-901C-3738-683DE86CD44E,Semi Commercial Building On Sale at Baluwakhani,45000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
918,For Sale - House,2024-08-05T06:27:19,108F00A5-9F8C-5078-AADE-4D2796AFA3F0,"House On Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
919,For Sale - House,2024-08-05T06:26:00,7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,"House For Sale at Aakashedhara, Kapan",18000000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
920,For Sale - House,2024-08-05T06:45:25,AB6567B7-6C28-5217-EC02-B45A4267730C,"House For Sale at Kharibot, Kapan",17000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
921,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
922,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
923,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
924,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
925,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
926,For Sale - House,2024-08-05T06:29:09,92F34E01-2362-901C-3738-683DE86CD44E,Semi Commercial Building On Sale at Baluwakhani,45000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
927,For Sale - House,2024-08-05T06:27:19,108F00A5-9F8C-5078-AADE-4D2796AFA3F0,"House On Sale at Baluwakhani, Kapan",25000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
928,For Sale - House,2024-08-05T06:26:00,7818B3F9-1565-CC1B-4AB1-6DB71A671AC4,"House For Sale at Aakashedhara, Kapan",18000000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
929,For Sale - House,2024-08-05T06:22:41,94E08615-3A17-C943-E121-D242990E8218,"House For Sale at Baluwakhani, Kapan",21000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
930,For Sale - House,2024-08-05T06:43:22,BB726FB4-978C-FBE0-41A6-065AB946D355,Brand New Semi Bunglow On Sale at Baluwakhani,44000000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
931,For Sale - House,2024-08-05T06:39:50,87FFCC82-A1B4-0726-B70D-DA48B361AC9E,Brand New Semi Bunglow On Sale at Aakashedhara,38500000,"सर राज बहादुर रोड, Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.7353,85.355003
932,For Sale - House,2024-08-05T06:38:56,1C29A891-C081-1A78-AF08-7327D10AAABD,"House on Sale- Sital Height, Lalitpur",39500000,"Imadol (Mahalaxmi), Lalitpur",27.656401,85.342003
933,For Sale - House,2024-08-05T06:37:19,5366D193-84C7-128C-CF2D-A92EE4352BBD,"Brand New House For Sale at Baluwakhani, Kapan",21500000,"Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल",27.736,85.3601
934,For Sale - House,2024-08-05T06:30:50,52CD3A94-0100-7C55-FD36-AEE0BA98BA4C,"House On Sale at Aakashedhara, Kapan",29000000,"Aakashedhara, Budhanilkantha-10, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13958, नेपाल",27.73518,85.356369
